ts,invest,money,buy,sell
1503964800,10000.000,19260.000,0.000,0.000
1504051200,10000.000,19440.000,0.000,0.000
1504137600,10000.000,19390.000,0.000,0.000
1504224000,10000.000,19370.000,0.000,0.000
1504483200,10000.000,19210.000,0.000,0.000
1504569600,10000.000,19250.000,0.000,0.000
1504656000,10000.000,19140.000,0.000,0.000
1504742400,10000.000,19020.000,0.000,0.000
1504828800,10000.000,18890.000,0.000,0.000
1505088000,10000.000,18950.000,0.000,0.000
1505174400,10000.000,19020.000,0.000,0.000
1505260800,10000.000,19300.000,0.000,0.000
1505347200,10000.000,19280.000,0.000,0.000
1505433600,10000.000,19440.000,0.000,0.000
1505692800,10000.000,19660.000,0.000,0.000
1505779200,10000.000,19500.000,0.000,0.000
